idMeal,strMeal,strMealAlternate,strCategory,strArea,strCountry,strInstructions,strMealThumb,strTags,strYoutube,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strIngredient16,strIngredient17,strIngredient18,strIngredient19,strIngredient20,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strMeasure16,strMeasure17,strMeasure18,strMeasure19,strMeasure20,strSource,strImageSource,strCreativeCommonsConfirmed,dateModified
52923,Canadian Butter Tarts,,Dessert,Canadian,Canada,"Preheat the oven to fan 170C/ conventional 190C/gas 5. Roll out the pastry on a lightly floured surface so it’s slightly thinner than straight from the pack. Then cut out 18-20 rounds with a 7.5cm fluted cutter, re-rolling the trimmings. Use the rounds to line two deep 12-hole tart tins (not muffin tins). If you only have a regular-sized, 12-hole tart tin you will be able to make a few more slightly shallower tarts.
Beat the eggs in a large bowl and combine with the rest of the ingredients except the walnuts. Tip this mixture into a pan and stir continuously for 3-4 minutes until the butter melts, and the mixture bubbles and starts to thicken. It should be thick enough to coat the back of a wooden spoon. Don’t overcook, and be sure to stir all the time as the mixture can easily burn. Remove from the heat and stir in the nuts.
Spoon the filling into the unbaked tart shells so it’s level with the pastry. Bake for 15-18 minutes until set and pale golden. Leave in the tin to cool for a few minutes before lifting out on to a wire rack. Serve warm or cold.",https://www.themealdb.com/images/media/meals/wpputp1511812960.jpg,"Speciality,Snack,Desert,Pudding",https://www.youtube.com/watch?v=WUpaOGghOdo,Shortcrust Pastry,Eggs,Muscovado Sugar,Raisins,Vanilla Extract,Butter,Single Cream,Walnuts,,,,,,,,,,,,,375g,2 large,175g,100g ,1 tsp ,50g,4 tsp,50g,,,,,,,,,,,,,https://www.bbcgoodfood.com/recipes/1837/canadian-butter-tarts,,,
53360,Caribbean Tamarind balls,,Dessert,Jamaican,Jamaica,"Add tamarind pulp and 1 cup granulated sugar to a bowl and mash together with a spoon or fork. Take small amounts of the tamarind and sugar mix and shape them into small balls by rolling them in your hands. Make them the size of a marble or slightly bigger, as you like.
Add the remaining sugar to a flat surface, like a plate or a sheet pan. Roll the tamarind balls in granulated sugar until they're well-coated.
You can eat the tamarind balls immediately, or you can let them set for a few hours or overnight. Allowing them to set will give them a firmer texture and more crystallized sugar coating. Enjoy.",https://www.themealdb.com/images/media/meals/z1hz7z1765316430.jpg,,https://www.youtube.com/watch?v=adRA-90CHUE,Tamarind Pulp,Sugar,,,,,,,,,,,,,,,,,,,16 ounces,1 1/2 cups , , , , , , , , , , , , , , , , , , ,https://www.myforkinglife.com/tamarind-balls/#recipe,,,2025-12-09 21:33:01
52897,Carrot Cake,,Dessert,British,United Kingdom,"For the carrot cake, preheat the oven to 160C/325F/Gas 3. Grease and line a 26cm/10in springform cake tin.
Mix all of the ingredients for the carrot cake, except the carrots and walnuts, together in a bowl until well combined. Stir in the carrots and walnuts.
Spoon the mixture into the cake tin and bake for 1 hour 15 minutes, or until a skewer inserted into the middle comes out clean. Remove the cake from the oven and set aside to cool for 10 minutes, then carefully remove the cake from the tin and set aside to cool completely on a cooling rack.
Meanwhile, for the icing, beat the cream cheese, caster sugar and butter together in a bowl until fluffy. Spread the icing over the top of the cake with a palette knife.",https://www.themealdb.com/images/media/meals/vrspxv1511722107.jpg,"Cake,Treat,Sweet",https://www.youtube.com/watch?v=asjZ7iTrGKA,Vegetable Oil,Plain Flour,Bicarbonate Of Soda,Sugar,Eggs,Salt,Cinnamon,Carrots,Walnuts,Cream Cheese,Caster Sugar,Butter,,,,,,,,,450ml,400g,2 tsp,550ml,5,½ tsp,2 tsp,500g grated,150g,200g,150g,100g ,,,,,,,,,https://www.bbc.co.uk/food/recipes/classic_carrot_cake_08513,,,
52976,Cashew Ghoriba Biscuits,,Dessert,Tunisian,Tunisia,"Preheat the oven at 180 C / Gas 4. Line a baking tray with greaseproof paper.
In a bowl, mix the cashews and icing sugar. Add the egg yolks and orange blossom water and mix to a smooth homogeneous paste.
Take lumps of the cashew paste and shape into small balls. Roll the balls in icing sugar and transfer to the baking tray. Push an almond in the centre of each ghribia.
Bake until the biscuits are lightly golden, about 20 minutes. Keep an eye on them, they burn quickly.",https://www.themealdb.com/images/media/meals/t3r3ka1560461972.jpg,,https://www.youtube.com/watch?v=IqXEZUk4hWI,Cashew Nuts,Icing Sugar,Egg Yolks,Orange Blossom Water,Icing Sugar,Almonds,,,,,,,,,,,,,,,250g,100g ,2,2 tbs,To Glaze,100g , , , , , , , , , , , , , , ,http://allrecipes.co.uk/recipe/40152/cashew-ghoriba-biscuits.aspx,,,
52898,Chelsea Buns,,Dessert,British,United Kingdom,"Sift the flour and salt into a large bowl. Make a well in the middle and add the yeast.
Meanwhile, warm the milk and butter in a saucepan until the butter melts and the mixture is lukewarm.
Add the milk mixture and egg to the flour mixture and stir until the contents of the bowl come together as a soft dough. (You may need to add a little extra flour.)
Tip the dough onto a generously floured work surface. Knead for five minutes, adding more flour if necessary, until the dough is smooth and elastic and no longer feels sticky.
Lightly oil a bowl with a little of the vegetable oil. Place the dough into the bowl and turn until it is covered in the oil. Cover the bowl with cling film and set aside in a warm place for one hour, or until the dough has doubled in size.
Lightly grease a baking tray.
For the filling, knock the dough back to its original size and turn out onto a lightly floured work surface. Roll the dough out into a rectangle 0.5cm/¼in thick. Brush all over with the melted butter, then sprinkle over the brown sugar, cinnamon and dried fruit.
Roll the dough up into a tight cylinder , cut ten 4cm/1½in slice and place them onto a lightly greased baking sheet, leaving a little space between each slice. Cover with a tea towel and set aside to rise for 30 minutes.
Preheat oven to 190C/375F/Gas 5.
Bake the buns in the oven for 20-25 minutes, or until risen and golden-brown.
Meanwhile, for the glaze, heat the milk and sugar in a saucepan until boiling. Reduce the heat and simmer for 2-3 minutes.
Remove the buns from the oven and brush with the glaze, then set aside to cool on a wire rack.",https://www.themealdb.com/images/media/meals/vqpwrv1511723001.jpg,"Bun,Baking,Treat",https://www.youtube.com/watch?v=i_zemP3yBKw,White Flour,Salt,Yeast,Milk,Butter,Eggs,Vegetable Oil,Butter,Brown Sugar,Cinnamon,Dried Fruit,Milk,Caster Sugar,,,,,,,,500g,1 tsp ,7g,300ml ,40g,1,Dash,25g,75g,2 tsp,150g,2 tbs,2 tbs,,,,,,,,https://www.bbc.co.uk/food/recipes/chelsea_buns_95015,,,
52910,Chinon Apple Tarts,,Dessert,France,France,"To make the red wine jelly, put the red wine, jam sugar, star anise, clove, cinnamon stick, allspice, split vanilla pod and seeds in a medium saucepan. Stir together, then heat gently to dissolve the sugar. Turn up the heat and boil for 20 mins until reduced and syrupy. Strain into a small, sterilised jam jar and leave to cool completely. Will keep in the fridge for up to 1 month.

Take the pastry out of the fridge and leave at room temperature for 10 mins, then unroll. Heat the grill to high and heat the oven to 180C/160C fan/gas 4. Cut out 2 x 13cm circles of pastry, using a plate as a guide, and place on a non-stick baking sheet. Sprinkle each circle with 1 tbsp sugar and grill for 5 mins to caramelise, watching carefully so that the sugar doesn’t burn. Remove from the grill. Can be done a few hours ahead, and left, covered, out of the fridge.

Peel, quarter and core the apples, cut into 2mm-thin slices and arrange on top of the pastry. Sprinkle over the remaining sugar and pop in the oven for 20-25 mins until the pastry is cooked through and golden, and the apples are softened. Remove and allow to cool slightly. Warm 3 tbsp of the red wine jelly in a small pan over a low heat with 1 tsp water to make it a little more runny, then brush over the top of the tarts.

Tip the crème fraîche into a bowl, sift over the icing sugar and cardamom, and mix together. Carefully lift the warm tarts onto serving plates and serve with the cardamom crème fraîche.",https://www.themealdb.com/images/media/meals/qtqwwu1511792650.jpg,"Tart,Baking",https://www.youtube.com/watch?v=5dAW9HQgtCk,Puff Pastry,Dark Brown Soft Sugar,Braeburn Apples,Red Wine Jelly,Creme Fraiche,Icing Sugar,Cardamom,,,,,,,,,,,,,,320g,4 tbs,3,4 tbs,100ml,1 tbs,3,,,,,,,,,,,,,,https://www.bbcgoodfood.com/recipes/chinon-apple-tarts,,,
52856,Choc Chip Pecan Pie,,Dessert,United States,United States,"First, make the pastry. Tip the ingredients into a food processor with 1 /4 tsp salt. Blend until the mixture resembles breadcrumbs. Drizzle 2-3 tsp cold water into the funnel while the blade is running – the mixture should start to clump together. Tip onto a work surface and bring together, kneading briefly into a ball. Pat into a disc, wrap in cling film, and chill for at least 20 mins. Heat oven to 200C/180C fan/gas 6.

Remove the pastry from the fridge and leave at room temperature for 5 mins to soften. Flour the work surface, then unwrap the pastry and roll to a circle the thickness of a £1 coin. Use the pastry to line a deep, 23cm round fluted tin – mine was about 3cm deep. Press the pastry into the corners and up the sides, making sure there are no gaps. Leave 1cm pastry overhanging (save some of the pastry scraps for later). Line with baking parchment (scrunch it up first to make it more pliable) and fill with baking beans. Blind-bake for 15-20 mins until the sides are set, then remove the parchment and beans and return to the oven for 5 mins until golden brown. Trim the pastry so it’s flush with the top of the tin – a small serrated knife is best for this. If there are any cracks, patch them up with the pastry scraps.

Meanwhile, weigh the butter, syrup and sugars into a pan, and add 1 /4 tsp salt. Heat until the butter has melted and the sugar dissolved, stirring until smooth. Remove from the heat and cool for 10 mins. Reduce oven to 160C/140C fan/gas 3.

Beat the eggs in a bowl. Add the syrup mixture, vanilla and pecans, and mix until well combined. Pour half the mixture into the tart case, scatter over half the chocolate chips, then cover with the remaining filling and chocolate chips. Bake on the middle shelf for 50-55 mins until set. Remove from the oven and leave to cool, then chill for at least 2 hrs before serving.",https://www.themealdb.com/images/media/meals/rqvwxt1511384809.jpg,"Pie,Desert,Sweet,Nutty",https://www.youtube.com/watch?v=fDpoT0jvg4Y,Plain Flour,Butter,Cream Cheese,Icing Sugar,Butter,Maple Syrup,Light Brown Soft Sugar,Dark Brown Soft Sugar,Eggs,Vanilla Extract,Pecan Nuts,Dark Chocolate Chips,,,,,,,,,300g,75g,100g ,1 tbls,150g,200ml,250g,100g ,4,1 tsp ,400g,200g,,,,,,,,,https://www.bbcgoodfood.com/recipes/choc-chip-pecan-pie,,,
53320,Chocolate alfajores,,Dessert,Uruguayan,Uruguay,"For the cookies cream the butter with the sugar for a few minutes. Then add the egg and honey and mix well. Add flour, cornstarch, cocoa, baking soda and baking powder and mix until you get a dough. Wrap in plastic wrap and chill for at least half an hour or overnight.

2
Line two baking sheets with parchment paper, preheat oven to 200 degrees Celsius.

3
Divide dough into two parts, put one part back in the fridge before using. Roll out second part to about 2 millimeters and cut out round cookies with 5-6 centimeters in diameter. This can be done with a cookie cutter or glass. You should get 30 cookies in total or even more, I get about 40. Bake one baking sheet at the time for about 8-10min. Let cookies cool.

4
For the filling look for two cookies of the same size and place about one teaspoon of dulce de leche onto the bottom one before sandwiching together.

5
Chop semi-sweet chocolate and melt with butter and orange zest on low heat. Dunk each sandwich cookie into the chocolate and let cool off on parchment paper before serving.",https://www.themealdb.com/images/media/meals/k9o0xr1764373018.jpg,,https://www.youtube.com/watch?v=ucBoYab5tXY,Butter,Sugar,Egg,Honey,All purpose flour,Cornstarch,Unsweetened Cocoa,Baking Powder,Baking Powder,Dulce de leche,Milk Chocolate,Butter,Orange,,,,,,,,150g,70g,1,25g,175g,80g,30g,1 tsp,1 tsp,400g,500g,100g ,Zest of 1, , , , , , , ,https://jennyisbaking.com/2018/07/02/alfajores-the-best-cookies-from-uruguay/#recipe,,,2025-11-28 23:34:22
52853,Chocolate Avocado Mousse,,Dessert,British,United Kingdom,"1. Blend all the mousse ingredients together in your food processor until smooth. Add the cacao powder first and, as you blend, have all the ingredients to hand in order to adjust the ratios slightly as the size of avocados and bananas varies so much. The perfect ratio in order to avoid the dish tasting too much of either is to use equal amounts of both.

2. Taste and add a few drops of stevia if you feel you need more sweetness.

3. Fill little cups or shot glasses with the mousse, sprinkle with the cacao powder or nibs and serve.

Tip If you don’t have a frozen banana to hand you can just use a normal one and then chill the mousse before serving for a cooling dessert.",https://www.themealdb.com/images/media/meals/uttuxy1511382180.jpg,,https://www.youtube.com/watch?v=wuZffe60q4M,Banana,Cacao,Avocado,Honey,Lemon Juice,Vanilla,Water,Sea Salt,,,,,,,,,,,,,1,3 tbsp,1,2 tblsp ,1 tsp ,1 tsp ,2 tbsp,pinch,,,,,,,,,,,,,http://www.hemsleyandhemsley.com/recipe/chocolate-avocado-mousse/,,,
52966,Chocolate Caramel Crispy,,Dessert,British,United Kingdom,"Grease and line a 20 x 20cm/8"" x 8"" baking tin with parchment paper.
Put the mars bars and butter in a heat proof bowl and place over a pan of barely simmering water. Mixing with a whisk, melt until the mixture is smooth.
Pour over the rice krispies in a mixing bowl and mix until all the ingredients are evenly combined. Press evenly into the prepare baking tin and set aside.
Melt the milk chocolate in the microwave or over a pan of barely simmering water.
Spread the melted chocolate over the rice krispie mixture and leave to set in a cool place. Once set slice into squares and serve!",https://www.themealdb.com/images/media/meals/1550442508.jpg,"Sweet,Snack,Treat,Tart,Alcoholic,BBQ",https://www.youtube.com/watch?v=qsk_At_gjv0,Mars Bar,Butter,Rice Krispies,Milk Chocolate,,,,,,,,,,,,,,,,,6 chopped,150g,120g,150g, , , , , , , , , , , , , , , , ,http://www.donalskehan.com/recipes/chocolate-caramel-rice-crispy-treats/,,,
53170,Chocolate churros with chocolate & salted caramel sauce,,Dessert,Spanish,Spain,"step 1
To make the sauce, tip the sugar and butter into a saucepan and bring to a simmer until the sugar has melted, then stir in the cream and simmer until you have a smooth sauce, about 2-3 mins. Remove from the heat, stir through a pinch of sea salt and the chocolate, and continue to stir for 2-3 mins, or until it has completely melted. Keep warm or leave to cool for reheating later. For the coating, mix the sugar with the cinnamon and a small pinch of fine sea salt and set aside.

step 2
For the churros, tip the flour, cocoa, baking powder and a large pinch of salt into a bowl. Add the vanilla extract and melted butter, then carefully pour in 250-300ml boiling water and whisk to make a smooth, very thick batter. Leave to cool for a few minutes, then scrape the mixture into a piping bag fitted with a medium star nozzle.

step 3
Tip sunflower oil into a deep-fat fryer following the manufacturer’s instructions, or a heavy-based pan, ensuring it is no more than a third full. Heat to 170C, or until a cube of bread dropped in browns in 30 seconds. Pipe 12-15cm lengths of dough into the oil, snipping off the end of each one with a pair of scissors as you go. Pipe four or five at a time and cook for around 4 mins, or until golden and crisp, turning them with tongs or a slotted spoon as they cook. Remove from the oil and place on a wire rack. Repeat with the rest of the dough. Leave to cool if reheating later, otherwise roll the churros in the cinnamon sugar and serve immediately with the warm chocolate sauce and ice cream. To reheat the churros, put on a tray and bake for 5-8 mins, then roll in the sugar coating. Meanwhile, warm the sauce in a pan and serve alongside for dipping.",https://www.themealdb.com/images/media/meals/erzs951763296201.jpg,,https://www.youtube.com/watch?v=J45Y5olZCuo,Sunflower Oil,Ice Cream,Muscovado Sugar,Butter,Double Cream,Dark Chocolate,Golden Caster Sugar,Cinnamon,Plain Flour,Cocoa Powder,Baking Powder,Vanilla Extract,Melted Butter,,,,,,,,For frying,To serve,120g,60g,250ml,100g ,100g ,2 teaspoon,200g,50g,1 teaspoon,1 teaspoon,50g, , , , , , , ,https://www.bbcgoodfood.com/recipes/chocolate-churros-with-chocolate-salted-caramel-sauce,,,2025-11-16 12:26:37
